Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Singapore,Price / Singapore,Compare At Price / Singapore,Included / International,Price / International,Compare At Price / International,Status
eng-pokemon-sv4-5-paldean-fates-200-091-dodrio-colorless-sr-shiny-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	200/091	Dodrio	[Colorless]	[SR - Shiny Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Rare (SR), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,17.4,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_287.jpg?v=1717134485,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-201-091-ditto-colorless-sr-shiny-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	201/091	Ditto	[Colorless]	[SR - Shiny Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Rare (SR), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,20.1,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_288.jpg?v=1717134499,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-202-091-snorlax-colorless-sr-shiny-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	202/091	Snorlax	[Colorless]	[SR - Shiny Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Rare (SR), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,3.1,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_289.jpg?v=1717134515,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-203-091-wingull-colorless-sr-shiny-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	203/091	Wingull	[Colorless]	[SR - Shiny Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Rare (SR), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,2.4,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_290.jpg?v=1717134532,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-204-091-pelipper-colorless-sr-shiny-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	204/091	Pelipper	[Colorless]	[SR - Shiny Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Rare (SR), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,4.7,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_291.jpg?v=1717134765,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-205-091-skwovet-colorless-sr-shiny-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	205/091	Skwovet	[Colorless]	[SR - Shiny Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Rare (SR), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,2.4,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_292.jpg?v=1717134944,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-206-091-greedent-colorless-sr-shiny-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	206/091	Greedent	[Colorless]	[SR - Shiny Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Rare (SR), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,5.4,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_293.jpg?v=1717134969,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-207-091-lechonk-colorless-sr-shiny-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	207/091	Lechonk	[Colorless]	[SR - Shiny Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Rare (SR), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,3.1,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_294.jpg?v=1717134995,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-208-091-oinkolonge-colorless-sr-shiny-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	208/091	Oinkolonge	[Colorless]	[SR - Shiny Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Rare (SR), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,6.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_295.jpg?v=1717135008,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-209-091-tandemaus-colorless-sr-shiny-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	209/091	Tandemaus	[Colorless]	[SR - Shiny Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Rare (SR), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,6.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_296.jpg?v=1717135022,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-210-091-maushold-colorless-sr-shiny-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	210/091	Maushold	[Colorless]	[SR - Shiny Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Rare (SR), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,6.7,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_297.jpg?v=1717135030,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-211-091-flamigo-colorless-sr-shiny-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	211/091	Flamigo	[Colorless]	[SR - Shiny Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Rare (SR), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,2.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_298.jpg?v=1717135041,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-212-091-forrestress-ex-grass-sur-shiny-ultra-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	212/091	Forrestress ex	[Grass]	[SUR - Shiny Ultra Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Ultra Rare (SUR), Type: Grass",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,2.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_299.jpg?v=1717135052,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-213-091-toedscruel-ex-grass-sur-shiny-ultra-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	213/091	Toedscruel ex	[Grass]	[SUR - Shiny Ultra Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Ultra Rare (SUR), Type: Grass",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,2.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_300.jpg?v=1717135114,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-214-091-espathra-grass-sur-shiny-ultra-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	214/091	Espathra	[Grass]	[SUR - Shiny Ultra Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Ultra Rare (SUR), Type: Grass",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,2.4,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_301.jpg?v=1717136106,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-215-091-alakazam-ex-psychic-sur-shiny-ultra-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	215/091	Alakazam ex	[Psychic]	[SUR - Shiny Ultra Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Ultra Rare (SUR), Type: Psychic",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,10.7,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_302.jpg?v=1717135139,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-216-091-mew-ex-psychic-sur-shiny-ultra-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	216/091	Mew ex	[Psychic]	[SUR - Shiny Ultra Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Ultra Rare (SUR), Type: Psychic",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,5.1,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_303.jpg?v=1717135165,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-217-091-gardevoir-ex-psychic-sur-shiny-ultra-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	217/091	Gardevoir ex	[Psychic]	[SUR - Shiny Ultra Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Ultra Rare (SUR), Type: Psychic",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,2.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_304.jpg?v=1717135188,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-218-091-glimmora-ex-fighting-sur-shiny-ultra-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	218/091	Glimmora ex	[Fighting]	[SUR - Shiny Ultra Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Ultra Rare (SUR), Type: Fighting",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,2.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_305_9528da62-08aa-4b6c-b86d-cc492c9b6b6e.jpg?v=1717135200,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-219-091-paldean-clodsire-ex-darkness-sur-shiny-ultra-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	219/091	Paldean Clodsire ex	[Darkness]	[SUR - Shiny Ultra Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Ultra Rare (SUR), Type: Dark",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,3.1,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_306.jpg?v=1717135221,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-220-091-noivern-ex-dragon-sur-shiny-ultra-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	220/091	Noivern ex	[Dragon]	[SUR - Shiny Ultra Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Ultra Rare (SUR), Type: Dragon",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,14.8,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_307.jpg?v=1717135244,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-221-091-pidgeot-ex-colorless-sur-shiny-ultra-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	221/091	Pidgeot ex	[Colorless]	[SUR - Shiny Ultra Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Ultra Rare (SUR), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,2.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_308.jpg?v=1717135263,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-222-091-wigglytufff-ex-colorless-sur-shiny-ultra-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	222/091	Wigglytufff ex	[Colorless]	[SUR - Shiny Ultra Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Ultra Rare (SUR), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,3.1,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_309.jpg?v=1717135285,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-223-091-squawkabilly-ex-colorless-sur-shiny-ultra-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	223/091	Squawkabilly ex	[Colorless]	[SUR - Shiny Ultra Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Ultra Rare (SUR), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_310.jpg?v=1717135295,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-224-091-wugtrio-water-ir-illustration-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	224/091	Wugtrio	[Water]	[IR - Illustration Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Illustration Rare (IR), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_311.jpg?v=1717135307,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-225-091-palafin-water-ir-illustration-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	225/091	Palafin	[Water]	[IR - Illustration Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Illustration Rare (IR), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,1.1,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_312.jpg?v=1717135395,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-226-091-pawmi-lightning-ir-illustration-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	226/091	Pawmi	[Lightning]	[IR - Illustration Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Illustration Rare (IR), Type: Electric",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,2.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_313.jpg?v=1717135411,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-227-091-clive-supporter-ur-ultra-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	227/091	Clive	[Supporter]	[UR - Ultra Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Others: Supporters (Trainers), Rarity: Ultra Rare (UR)",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,1.3,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_314.jpg?v=1717135439,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-228-091-judge-supporter-ur-ultra-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	228/091	Judge	[Supporter]	[UR - Ultra Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Others: Supporters (Trainers), Rarity: Ultra Rare (UR)",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,1.3,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_315.jpg?v=1717135478,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-229-091-nemona-supporter-ur-ultra-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	229/091	Nemona	[Supporter]	[UR - Ultra Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Others: Supporters (Trainers), Rarity: Ultra Rare (UR)",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,1.1,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_316.jpg?v=1717135490,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-230-091-paldean-student-supporter-ur-ultra-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	230/091	Paldean Student	[Supporter]	[UR - Ultra Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Others: Supporters (Trainers), Rarity: Ultra Rare (UR)",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,2.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_317.jpg?v=1717135506,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-231-091-paldean-student-supporter-ur-ultra-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	231/091	Paldean Student	[Supporter]	[UR - Ultra Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Others: Supporters (Trainers), Rarity: Ultra Rare (UR)",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,127.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_318.jpg?v=1717135521,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-232-091-mew-ex-psychic-sir-special-illustration-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	232/091	Mew ex	[Psychic]	[SIR - Special Illustration Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Special Illustration Rare (SIR), Type: Psychic",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,73.8,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_319.jpg?v=1717135533,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-233-091-gardevoir-ex-psychic-sir-special-illustration-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	233/091	Gardevoir ex	[Psychic]	[SIR - Special Illustration Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Special Illustration Rare (SIR), Type: Psychic",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,174.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_320.jpg?v=1717135572,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-234-091-charizard-ex-darkness-sir-special-illustration-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	234/091	Charizard ex	[Darkness]	[SIR - Special Illustration Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Special Illustration Rare (SIR), Type: Dark",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,22.8,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_321.jpg?v=1717135583,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
